sep=,
DeviceTag:,15,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-14 13:21:32.000 +0900,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
282, 58797079, -0.017836080864071846, -1.8393038511276245, -96.07557678222656, 0.10512261092662811, 0.01244520116597414, 9.141575813293457, -0.044271547347307205, 0.13524144887924194, 0.3224574625492096, 
283, 58813746, -0.01807502657175064, -1.837151050567627, -96.06733703613281, 0.08828581869602203, 0.012620379216969013, 9.19753646850586, 0.005833292845636606, 0.02277609519660473, 0.2425074428319931, 
284, 58830413, -0.0176381878554821, -1.834863543510437, -96.05426025390625, 0.07684902101755142, 0.015030723065137863, 9.230602264404297, 0.03879683464765549, 0.029550651088356972, 0.2549680173397064, 
285, 58847080, -0.018259689211845398, -1.8311833143234253, -96.05916595458984, 0.07897337526082993, 0.02612088806927204, 9.196903228759766, 1.8569205712992698E-4, 0.10559475421905518, 0.25323915481567383, 
286, 58863747, -0.018784137442708015, -1.827606201171875, -96.06104278564453, 0.06674990803003311, 0.018449652940034866, 9.142813682556152, -2.4332063912879676E-4, 0.09750112891197205, 0.224130317568779, 
287, 58880414, -0.019492460414767265, -1.8246287107467651, -96.06575775146484, 0.07388801872730255, 0.019365161657333374, 9.17026138305664, 4.2901269625872374E-4, 0.05757094547152519, 0.33577609062194824, 
288, 58897081, -0.018865585327148438, -1.8200181722640991, -96.0566177368164, 0.08606142550706863, 0.00810726173222065, 9.213035583496094, 0.05699464678764343, 0.15615421533584595, 0.3390929102897644, 
289, 58913748, -0.0189130250364542, -1.8179264068603516, -96.04898071289062, 0.08740608394145966, 0.005811336915940046, 9.169037818908691, 0.017077267169952393, 0.0043349489569664, 0.27468976378440857, 
290, 58930415, -0.01938868872821331, -1.8153480291366577, -96.05281829833984, 0.08885087072849274, 0.0073061916045844555, 9.168136596679688, 0.01109670102596283, 0.026912543922662735, 0.3371335566043854, 
291, 58947082, -0.01986122503876686, -1.8116170167922974, -96.0507583618164, 0.07182097434997559, 0.006201143376529217, 9.139827728271484, 0.005103330127894878, 0.09627173840999603, 0.3601721525192261, 
292, 58963749, -0.021163154393434525, -1.809073805809021, -96.04627990722656, 0.0902847871184349, 0.013668320141732693, 9.269883155822754, -0.05671931803226471, 0.02462020516395569, 0.22683244943618774, 
293, 58980416, -0.020663244649767876, -1.8051389455795288, -96.04154205322266, 0.07781826704740524, -0.004559664521366358, 9.198219299316406, 0.056828174740076065, 0.10476233810186386, 0.32697808742523193, 
294, 58997083, -0.021502578631043434, -1.8027644157409668, -96.01902770996094, 0.0810978040099144, 0.017248010262846947, 9.183003425598145, -0.05944707244634628, 0.015732601284980774, 0.24583707749843597, 
295, 59013750, -0.022162510082125664, -1.7993377447128296, -96.01336669921875, 0.08685176819562912, 0.019998151808977127, 9.179366111755371, -0.019209524616599083, 0.07091515511274338, 0.26039791107177734, 
296, 59030417, -0.022756552323698997, -1.7956922054290771, -96.00607299804688, 0.08174494653940201, 0.035053983330726624, 9.211698532104492, -0.017813634127378464, 0.08335013687610626, 0.2870479226112366, 
297, 59047084, -0.022733768448233604, -1.7922388315200806, -95.9889144897461, 0.09355715662240982, 0.027601167559623718, 9.198695182800293, 4.034000157844275E-4, 0.07302820682525635, 0.28029894828796387, 
298, 59063751, -0.023371638730168343, -1.7877734899520874, -95.99581909179688, 0.07056214660406113, 0.008879723027348518, 9.186586380004883, 0.0036690188571810722, 0.12579037249088287, 0.28243762254714966, 
299, 59080418, -0.022671572864055634, -1.7831493616104126, -95.9814224243164, 0.06965378671884537, 0.0047241696156561375, 9.192927360534668, 0.043112579733133316, 0.13872478902339935, 0.2750227749347687, 
300, 59097085, -0.021875686943531036, -1.7788872718811035, -95.96752166748047, 0.08494207262992859, -0.004910132382065058, 9.212824821472168, 0.04996397718787193, 0.11610877513885498, 0.23665495216846466, 
301, 59113752, -0.021423347294330597, -1.7755014896392822, -95.95957946777344, 0.08375129103660583, 0.0038874971214681864, 9.197418212890625, 0.03902734816074371, 0.059376634657382965, 0.2626902163028717, 
302, 59130419, -0.021909911185503006, -1.7708227634429932, -95.95809173583984, 0.08435915410518646, -0.004330786876380444, 9.192694664001465, -0.004098031669855118, 0.1329619139432907, 0.2717059254646301, 
303, 59147086, -0.022928688675165176, -1.7669035196304321, -95.96246337890625, 0.08251740783452988, 0.02401423268020153, 9.194110870361328, -0.026880526915192604, 0.08279944956302643, 0.2820662260055542, 
304, 59163753, -0.022914916276931763, -1.762648344039917, -95.95305633544922, 0.08008915930986404, 0.021807711571455002, 9.217896461486816, 0.007523730397224426, 0.10660645365715027, 0.26978498697280884, 
305, 59180420, -0.02297813631594181, -1.7593040466308594, -95.96060180664062, 0.07552582025527954, 0.014272517524659634, 9.187573432922363, 0.037042368203401566, 0.045699454843997955, 0.2700154781341553, 
306, 59197087, -0.02267005480825901, -1.7561362981796265, -95.95033264160156, 0.07901636511087418, 0.032954856753349304, 9.182388305664062, 0.02648993767797947, 0.03900173678994179, 0.27743035554885864, 
307, 59213754, -0.021963145583868027, -1.7532224655151367, -95.94819641113281, 0.07496071606874466, 0.015524261631071568, 9.17477798461914, 0.0634874776005745, 0.020035531371831894, 0.2672877311706543, 
308, 59230421, -0.02156749926507473, -1.7485467195510864, -95.96144104003906, 0.09426524490118027, 0.033147864043712616, 9.193291664123535, 0.07802268862724304, 0.11790166050195694, 0.34284520149230957, 
309, 59247088, -0.020560817793011665, -1.7442924976348877, -95.94966888427734, 0.08907269686460495, 0.006791382096707821, 9.191031455993652, 0.06811057031154633, 0.1016375944018364, 0.3161311149597168, 
310, 59263755, -0.021904468536376953, -1.7391176223754883, -95.9599838256836, 0.09886067360639572, 0.017466196790337563, 9.214970588684082, -0.029902828857302666, 0.1494693011045456, 0.29176065325737, 
311, 59280422, -0.02219216153025627, -1.734322428703308, -95.96263885498047, 0.08512088656425476, -0.003801508340984583, 9.19087028503418, 0.015041058883070946, 0.12750642001628876, 0.2940146028995514, 
312, 59297089, -0.021357813850045204, -1.7306032180786133, -95.9422836303711, 0.08716647326946259, -0.002256586914882064, 9.202786445617676, 0.036184340715408325, 0.06740622222423553, 0.3332916796207428, 
313, 59313756, -0.021846558898687363, -1.7267937660217285, -95.93344116210938, 0.06463279575109482, 0.010517626069486141, 9.167403221130371, -0.018120985478162766, 0.06968574970960617, 0.3283868134021759, 
314, 59330423, -0.02163565717637539, -1.7230299711227417, -95.91276550292969, 0.08716647326946259, 0.008557864464819431, 9.19839859008789, -0.008900412358343601, 0.06855878978967667, 0.2461828589439392, 
315, 59347090, -0.02141532488167286, -1.7177587747573853, -95.90062713623047, 0.10008014738559723, 0.024639826267957687, 9.180301666259766, 0.016949202865362167, 0.15765255689620972, 0.29428350925445557, 
316, 59363757, -0.019632918760180473, -1.7132560014724731, -95.8924331665039, 0.103034108877182, 0.0230343509465456, 9.223299980163574, 0.11493057757616043, 0.10947507619857788, 0.2622036039829254, 
317, 59380424, -0.0194223765283823, -1.7087836265563965, -95.88140106201172, 0.07841907441616058, 0.02720063179731369, 9.214326858520508, 0.011698598973453045, 0.10640155524015427, 0.27306339144706726, 
318, 59397091, -0.01838618703186512, -1.7032995223999023, -95.86994934082031, 0.07520763576030731, 0.030383456498384476, 9.200662612915039, 0.06352589279413223, 0.16750063002109528, 0.29182466864585876, 
319, 59413758, -0.017404090613126755, -1.6997276544570923, -95.85395050048828, 0.07525412738323212, 0.002413939917460084, 9.118680953979492, 0.049016304314136505, 0.05398516729474068, 0.2974594533443451, 
320, 59430425, -0.018730517476797104, -1.6975687742233276, -95.87548065185547, 0.08387278765439987, 0.022791169583797455, 9.21605396270752, -0.003662616014480591, -0.04378490895032883, 0.28416648507118225, 
321, 59447092, -0.02073834091424942, -1.6919094324111938, -95.9140396118164, 0.06781565397977829, 0.010395585559308529, 9.187530517578125, -0.01042436808347702, 0.15765255689620972, 0.2785317003726959, 
322, 59463759, -0.01916363462805748, -1.6880046129226685, -95.91354370117188, 0.06084916740655899, 0.02772633545100689, 9.175042152404785, 0.11706925928592682, 0.0642174482345581, 0.2551601231098175, 
323, 59480426, -0.018859710544347763, -1.6821664571762085, -95.89640808105469, 0.09668991714715958, 0.005611367989331484, 9.245916366577148, 0.005948549602180719, 0.18563444912433624, 0.31191784143447876, 
324, 59497093, -0.017980797216296196, -1.6758605241775513, -95.86311340332031, 0.09601043909788132, 0.027347257360816002, 9.160222053527832, 0.003156765131279826, 0.21926388144493103, 0.3064239025115967, 
325, 59513760, -0.01778377965092659, -1.6719567775726318, -95.86779022216797, 0.07532933354377747, 0.006065405905246735, 9.181011199951172, 0.04238261282444, 0.05905647948384285, 0.2634970545768738, 
326, 59530427, -0.020057888701558113, -1.6688239574432373, -95.9205322265625, 0.08444499224424362, 0.010252971202135086, 9.173711776733398, 0.009291007183492184, -0.0050457012839615345, 0.26293355226516724, 
327, 59547094, -0.019041262567043304, -1.664175271987915, -95.89635467529297, 0.08615083247423172, -0.01005271915346384, 9.209988594055176, 0.028474919497966766, 0.11578860878944397, 0.2614864408969879, 
328, 59563761, -0.019794834777712822, -1.660534143447876, -95.89136505126953, 0.09417589008808136, -0.017988409847021103, 9.215313911437988, -0.02530534379184246, 0.046749576926231384, 0.3588531017303467, 
329, 59580428, -0.020385263487696648, -1.6561353206634521, -95.91357421875, 0.0979953333735466, -0.01827777549624443, 9.191485404968262, 0.042305782437324524, 0.08060957491397858, 0.26284393668174744, 
330, 59597095, -0.019928574562072754, -1.651023030281067, -95.88814544677734, 0.09986916184425354, -0.006683931220322847, 9.178854942321777, -0.010040177963674068, 0.1394931524991989, 0.2766619622707367, 
331, 59613762, -0.019048139452934265, -1.6470504999160767, -95.84882354736328, 0.07935246080160141, 0.0020563192665576935, 9.186421394348145, -0.01668667420744896, 0.07602489739656448, 0.2985096275806427, 
332, 59630429, -0.020306983962655067, -1.6437410116195679, -95.84288024902344, 0.0783904641866684, 0.0012874345993623137, 9.212045669555664, -0.06159855052828789, 0.024005504325032234, 0.3188076913356781, 
333, 59647096, -0.019040321931242943, -1.6393779516220093, -95.83744049072266, 0.0772639587521553, 0.019497482106089592, 9.187651634216309, 0.09016309678554535, 0.08780673146247864, 0.29438596963882446, 
334, 59663763, -0.0207297895103693, -1.6344486474990845, -95.84626007080078, 0.08509227633476257, 0.021646782755851746, 9.172088623046875, -0.049995992332696915, 0.11911827325820923, 0.27652111649513245, 
335, 59680430, -0.020914722234010696, -1.6305681467056274, -95.84037780761719, 0.06565915793180466, 0.03903445228934288, 9.192608833312988, -7.683809963054955E-4, 0.05895403027534485, 0.2593350112438202, 
336, 59697097, -0.020737772807478905, -1.6278650760650635, -95.82962799072266, 0.06990412622690201, 0.03116307035088539, 9.226339340209961, 0.007831081748008728, -0.011922711506485939, 0.2653411328792572, 
337, 59713764, -0.02043025568127632, -1.6249334812164307, -95.8199462890625, 0.06745444983243942, 0.030093781650066376, 9.189704895019531, 0.02323712222278118, 0.0014022951945662498, 0.34343427419662476, 
338, 59730431, -0.019940964877605438, -1.6197943687438965, -95.81053161621094, 0.07070519775152206, 0.01098610833287239, 9.190277099609375, 0.026464320719242096, 0.13401202857494354, 0.22680683434009552, 
339, 59747098, -0.01961495541036129, -1.613987922668457, -95.8077621459961, 0.08689825981855392, -0.010571268387138844, 9.190755844116211, 0.03569769859313965, 0.16551566123962402, 0.2984199523925781, 
340, 59763765, -0.019175410270690918, -1.6084787845611572, -95.80804443359375, 0.09056029468774796, 0.01262043509632349, 9.208537101745605, 0.05039938539266586, 0.15083958208560944, 0.24766840040683746, 
341, 59780432, -0.018971117213368416, -1.603084683418274, -95.8171157836914, 0.0923270732164383, 0.006044128909707069, 9.192855834960938, 0.058070387691259384, 0.1388656497001648, 0.2375897914171219, 
342, 59797099, -0.01950041949748993, -1.5993928909301758, -95.8106460571289, 0.09271670877933502, 0.003933902829885483, 9.17175579071045, -0.018953396007418633, 0.04293328896164894, 0.34383127093315125, 
343, 59813766, -0.02121681533753872, -1.596151351928711, -95.83895111083984, 0.08141236007213593, -3.9695901796221733E-4, 9.209266662597656, 0.008663496002554893, 0.009700809605419636, 0.3675614297389984, 
344, 59830433, -0.02103089541196823, -1.5921927690505981, -95.81534576416016, 0.085324726998806, -0.0035869358107447624, 9.190884590148926, -0.02581760101020336, 0.06552369147539139, 0.2942450940608978, 
345, 59847100, -0.021855635568499565, -1.5861198902130127, -95.8089370727539, 0.09469803422689438, -3.936506691388786E-4, 9.178999900817871, -0.040109485387802124, 0.18366225063800812, 0.2853318452835083, 
346, 59863767, -0.021596046164631844, -1.5802782773971558, -95.7983169555664, 0.09205514937639236, 0.012194867245852947, 9.182891845703125, 0.007728632539510727, 0.1743648648262024, 0.2114008367061615, 
347, 59880434, -0.02233721874654293, -1.574093222618103, -95.82270050048828, 0.08277846872806549, 0.003737136721611023, 9.176380157470703, 0.050322555005550385, 0.17807869613170624, 0.26201149821281433, 
348, 59897101, -0.0224321186542511, -1.568006157875061, -95.83649444580078, 0.0686597004532814, 0.01633639633655548, 9.202285766601562, 0.06506265699863434, 0.17409591376781464, 0.3158750534057617, 
349, 59913768, -0.021344540640711784, -1.5633481740951538, -95.83576202392578, 0.07994946092367172, 0.01289197988808155, 9.184783935546875, 0.09027836471796036, 0.09732185304164886, 0.2488337755203247, 
350, 59930435, -0.023338008671998978, -1.5598610639572144, -95.85527801513672, 0.0755331739783287, 0.029163913801312447, 9.181415557861328, -0.03266900032758713, 0.01881893165409565, 0.29712653160095215, 
351, 59947102, -0.02443454973399639, -1.555428147315979, -95.86006927490234, 0.07851921021938324, 0.02840939164161682, 9.218017578125, -0.02155308797955513, 0.08602665364742279, 0.30518171191215515, 
352, 59963769, -0.023810122162103653, -1.551936149597168, -95.85395050048828, 0.06893854588270187, 0.01580326072871685, 9.161981582641602, 0.04759480431675911, 0.030716031789779663, 0.2731402516365051, 
353, 59980436, -0.023247305303812027, -1.548719048500061, -95.85323333740234, 0.07346981018781662, 0.016586489975452423, 9.153742790222168, 0.05397236719727516, 0.010827768594026566, 0.19499588012695312, 
354, 59997103, -0.0243613850325346, -1.5432618856430054, -95.8572998046875, 0.09352854639291763, -0.0015341929392889142, 9.242175102233887, -0.025920052081346512, 0.14047925174236298, 0.2600392997264862, 
355, 60013770, -0.024875551462173462, -1.5390625, -95.87895202636719, 0.09476949274539948, 0.026721421629190445, 9.192290306091309, 0.06487056612968445, 0.05824967473745346, 0.27753275632858276, 
356, 60030437, -0.02374904416501522, -1.5366220474243164, -95.87702941894531, 0.09013830125331879, 0.026041941717267036, 9.160250663757324, 0.09436358511447906, -0.03524307161569595, 0.3007378876209259, 
357, 60047104, -0.024498188868165016, -1.5325500965118408, -95.8965835571289, 0.09077129513025284, 0.015424181707203388, 9.185699462890625, 0.04651906341314316, 0.05353694409132004, 0.29824066162109375, 
358, 60063771, 0.21045882999897003, -1.1060082912445068, -97.32660675048828, 0.07888755947351456, 0.01032093446701765, 9.160930633544922, 0.01696201041340828, 0.05680256336927414, 0.25430208444595337, 
359, 60080438, 0.20977967977523804, -1.1057212352752686, -97.32649230957031, 0.07032254338264465, -0.005757693666964769, 9.212882041931152, 0.006998669356107712, 0.06239893659949303, 0.290006160736084, 
360, 60097105, 0.2087869495153427, -1.1055960655212402, -97.32915496826172, 0.08972346782684326, -0.009730859659612179, 9.193516731262207, -0.014586430974304676, 0.05138547345995903, 0.12484269589185715, 
361, 60113772, 0.20997075736522675, -1.1062185764312744, -97.32910919189453, 0.09393589943647385, 0.019375871866941452, 9.09327220916748, 0.119297556579113, 0.006921831984072924, 0.2853318750858307, 
362, 60130439, 0.20757299661636353, -1.1057833433151245, -97.32998657226562, 0.10153567790985107, 0.0342278815805912, 9.220767974853516, -0.09705932438373566, 0.06998030096292496, 0.23040543496608734, 
363, 60147106, 0.20734097063541412, -1.1015329360961914, -97.33050537109375, 0.08857554197311401, 0.01028198841959238, 9.295496940612793, 0.033226072788238525, 0.29906025528907776, 0.25224024057388306, 
364, 60163773, 0.20722778141498566, -1.100767731666565, -97.32959747314453, 0.0756475105881691, 0.016300352290272713, 9.125336647033691, 0.042549096047878265, 0.0899197906255722, 0.33751773834228516, 
365, 60180440, 0.20769916474819183, -1.101945161819458, -97.32974243164062, 0.07621632516384125, 0.0046668765135109425, 9.150781631469727, 0.07549982517957687, -0.026342658326029778, 0.27427995204925537, 
366, 60197107, 0.20632126927375793, -1.0999294519424438, -97.3298110961914, 0.07541505992412567, 0.0014555163215845823, 9.164456367492676, -0.03543516993522644, 0.1645808070898056, 0.2793000638484955, 
367, 60213774, 0.20597463846206665, -1.1009289026260376, -97.32902526855469, 0.09661120176315308, 0.017398277297616005, 9.24340534210205, 0.02759128250181675, -0.016853157430887222, 0.33076879382133484, 
368, 60230441, 0.205704465508461, -1.101111888885498, -97.32928466796875, 0.09857815504074097, 0.01460165437310934, 9.222290992736816, 0.030728833749890327, 0.032278403639793396, 0.26899096369743347, 
369, 60247108, 0.2056725025177002, -1.1009719371795654, -97.32969665527344, 0.08792462944984436, 0.009273105300962925, 9.122428894042969, 0.04427795112133026, 0.05188492313027382, 0.25837451219558716, 
370, 60263775, 0.20448702573776245, -1.1005091667175293, -97.32971954345703, 0.07996749132871628, 0.01856071874499321, 9.168390274047852, -0.02419119141995907, 0.07091516256332397, 0.28262972831726074, 
371, 60280442, 0.20428618788719177, -1.0989501476287842, -97.32984924316406, 0.06998279690742493, 0.003501106984913349, 9.241427421569824, 0.034481097012758255, 0.13648366928100586, 0.27568867802619934, 
372, 60297109, 0.20394402742385864, -1.0988746881484985, -97.3296127319336, 0.06808741390705109, 0.026775063946843147, 9.20703125, 0.026758866384625435, 0.0471721887588501, 0.29731860756874084, 
373, 60313776, 0.2038489431142807, -1.0984632968902588, -97.3292465209961, 0.08827152103185654, 0.029993651434779167, 9.12277603149414, 0.04183194041252136, 0.06768795847892761, 0.30579641461372375, 
374, 60330443, 0.20451347529888153, -1.0988383293151855, -97.32836151123047, 0.07798291742801666, 0.019265061244368553, 9.172989845275879, 0.08730730414390564, 0.02053498476743698, 0.33689025044441223, 
375, 60347110, 0.20482850074768066, -1.0989843606948853, -97.32811737060547, 0.08068996667861938, 0.019565429538488388, 9.217849731445312, 0.06540842354297638, 0.03325168788433075, 0.2980101704597473, 
376, 60363777, 0.20401059091091156, -1.097342610359192, -97.32936096191406, 0.0740775614976883, 0.0069414181634783745, 9.226815223693848, -0.004238901659846306, 0.1401975005865097, 0.20769977569580078, 
377, 60380444, 0.20428688824176788, -1.0973683595657349, -97.32902526855469, 0.0681803897023201, 0.024915436282753944, 9.142895698547363, 0.06255260854959488, 0.041037943214178085, 0.3047206401824951, 
378, 60397111, 0.20409265160560608, -1.097341775894165, -97.32843017578125, 0.08740250766277313, 0.009183700196444988, 9.192930221557617, 0.03483967110514641, 0.043253444135189056, 0.32047247886657715, 
379, 60413778, 0.20387385785579681, -1.0972892045974731, -97.32862091064453, 0.09471942484378815, 0.015939155593514442, 9.220484733581543, 0.0328931100666523, 0.04502072185277939, 0.2715907096862793, 
380, 60430445, 0.2042488306760788, -1.097868800163269, -97.32838439941406, 0.10123170167207718, -0.004877946805208921, 9.217373847961426, 0.068597212433815, 0.0072035719640553, 0.29693442583084106, 
381, 60447112, 0.20412671566009521, -1.098059058189392, -97.32810974121094, 0.10422856360673904, -0.004756355658173561, 9.166084289550781, 0.03855351731181145, 0.029870811849832535, 0.30128857493400574, 
382, 60463779, 0.20439770817756653, -1.0981613397598267, -97.32809448242188, 0.08270694315433502, -0.0036262741778045893, 9.157930374145508, 0.06177142634987831, 0.035275090485811234, 0.2839359939098358, 
383, 60480446, 0.20483914017677307, -1.097120761871338, -97.32905578613281, 0.08859338611364365, 0.0229807086288929, 9.18124008178711, 0.07097919285297394, 0.1043909564614296, 0.22561587393283844, 
384, 60497113, 0.20236629247665405, -1.096208930015564, -97.32838439941406, 0.09471960365772247, 0.02030554600059986, 9.294716835021973, -0.10184889286756516, 0.09591314941644669, 0.323456346988678, 
385, 60513780, 0.20294122397899628, -1.0952013731002808, -97.328369140625, 0.07593361288309097, 0.027887264266610146, 9.170382499694824, 0.07967470586299896, 0.10189372301101685, 0.28447383642196655, 
386, 60530447, 0.20302549004554749, -1.0960701704025269, -97.32945251464844, 0.06527293473482132, 0.036902882158756256, 9.137602806091309, 0.04899068921804428, -0.010911009274423122, 0.21881568431854248, 
